Site,Exposure,year,depth,transect,Family,Functional.Group,species,abundance
Steve's Gully,Oblique,2015,deep,3,Balistidae,Macroinvertivore,suf.chry,4
Steve's Gully,Oblique,2015,deep,3,Chaetodontidae,Facultative corallivore,cha.mela,2
Steve's Gully,Oblique,2015,deep,3,Chaetodontidae,Obligate corallivore,cha.afas,1
Steve's Gully,Oblique,2015,deep,3,Chaetodontidae,Obligate corallivore,cha.rain,1
Steve's Gully,Oblique,2015,deep,3,Chaetodontidae,Omnivore,cha.auri,1
Steve's Gully,Oblique,2015,deep,3,Labridae,Carnivore,cir.punc,39
Steve's Gully,Oblique,2015,deep,3,Labridae,Hunting piscivore,oxy.diag,4
Steve's Gully,Oblique,2015,deep,3,Labridae,Hunting piscivore,tha.luna,5
Steve's Gully,Oblique,2015,deep,3,Labridae,Macroinvertivore,che.fasc,2
Steve's Gully,Oblique,2015,deep,3,Labridae,Macroinvertivore,cor.batu,1
Steve's Gully,Oblique,2015,deep,3,Labridae,Macroinvertivore,hem.melt,1
Steve's Gully,Oblique,2015,deep,3,Labridae,Microinvertivore,hal.mela,3
Steve's Gully,Oblique,2015,deep,3,Labridae,Microinvertivore,pse.hexa,11
Steve's Gully,Oblique,2015,deep,3,Mullidae,Macroinvertivore,par.barb,1
Steve's Gully,Oblique,2015,deep,3,Nemipteridae,Carnivore,sco.marg,2
Steve's Gully,Oblique,2015,deep,3,Nemipteridae,Macroinvertivore,sco.bili,1
Steve's Gully,Oblique,2015,deep,3,Pomacanthidae,Omnivore,cen.bico,7
Steve's Gully,Oblique,2015,deep,3,Pomacentridae,Omnivore,pom.ambo,2
Steve's Gully,Oblique,2015,deep,3,Pomacentridae,Omnivore,pom.brac,9
Steve's Gully,Oblique,2015,deep,3,Pomacentridae,Omnivore,pom.molu,1
Steve's Gully,Oblique,2015,deep,3,Pomacentridae,Planktivore,acn.poly,3
Steve's Gully,Oblique,2015,deep,3,Pomacentridae,Planktivore,das.reti,10
Steve's Gully,Oblique,2015,deep,3,Pomacentridae,Planktivore,pom.naga,7
Steve's Gully,Oblique,2015,deep,3,Scaridae,Excavator,chs.micr,1
Steve's Gully,Oblique,2015,deep,3,Scaridae,Excavator,chs.sord,1
Steve's Gully,Oblique,2015,deep,3,Scaridae,Scraper,sca.flav,4
Steve's Gully,Oblique,2015,deep,3,Scaridae,Scraper,sca.ghob,2
Steve's Gully,Oblique,2015,deep,3,Scaridae,Scraper,sca.nigr,5
Steve's Gully,Oblique,2015,deep,3,Scaridae,Scraper,sca.psit,4
Steve's Gully,Oblique,2015,deep,3,Scaridae,Scraper,sca.rivu,1
Steve's Gully,Oblique,2015,deep,3,Scaridae,Scraper,sca.schl,1
Steve's Gully,Oblique,2015,deep,3,Serranidae,Carnivore,epi.fasc,1
Steve's Gully,Oblique,2015,deep,3,Serranidae,Hunting piscivore,pms.leop,1
Steve's Gully,Oblique,2015,deep,3,Siganidae,Browser,sig.doli,2
Steve's Gully,Oblique,2015,shallow,1,Acanthuridae,Cropper,aca.ncus,17
Steve's Gully,Oblique,2015,shallow,1,Acanthuridae,Cropper,zeb.scop,5
Steve's Gully,Oblique,2015,shallow,1,Acanthuridae,Cropper,zeb.veli,1
Steve's Gully,Oblique,2015,shallow,1,Acanthuridae,Grazer,aca.nuda,1
Steve's Gully,Oblique,2015,shallow,1,Acanthuridae,Grazer,cte.bino,10
Steve's Gully,Oblique,2015,shallow,1,Acanthuridae,Grazer,cte.stri,18
Steve's Gully,Oblique,2015,shallow,1,Acanthuridae,Planktivore,nas.annu,1
Steve's Gully,Oblique,2015,shallow,1,Chaetodontidae,Facultative corallivore,cha.mela,2
Steve's Gully,Oblique,2015,shallow,1,Chaetodontidae,Microinvertivore,chm.rost,2
Steve's Gully,Oblique,2015,shallow,1,Chaetodontidae,Obligate corallivore,cha.baro,1
Steve's Gully,Oblique,2015,shallow,1,Chaetodontidae,Obligate corallivore,cha.ttus,2
Steve's Gully,Oblique,2015,shallow,1,Chaetodontidae,Omnivore,cha.auri,2
Steve's Gully,Oblique,2015,shallow,1,Labridae,Carnivore,che.undu,1
Steve's Gully,Oblique,2015,shallow,1,Labridae,Carnivore,epb.insi,1
Steve's Gully,Oblique,2015,shallow,1,Labridae,Hunting piscivore,tha.luna,5
Steve's Gully,Oblique,2015,shallow,1,Labridae,Macroinvertivore,ana.neog,1
Steve's Gully,Oblique,2015,shallow,1,Labridae,Macroinvertivore,che.fasc,1
Steve's Gully,Oblique,2015,shallow,1,Labridae,Macroinvertivore,cor.batu,7
Steve's Gully,Oblique,2015,shallow,1,Labridae,Macroinvertivore,hem.fasc,1
Steve's Gully,Oblique,2015,shallow,1,Labridae,Macroinvertivore,hem.melt,3
Steve's Gully,Oblique,2015,shallow,1,Labridae,Microinvertivore,hal.mela,14
Steve's Gully,Oblique,2015,shallow,1,Labridae,Microinvertivore,lab.dimi,4
Steve's Gully,Oblique,2015,shallow,1,Labridae,Omnivore,tha.hard,2
Steve's Gully,Oblique,2015,shallow,1,Lethrinidae,Carnivore,let.atki,1
Steve's Gully,Oblique,2015,shallow,1,Lethrinidae,Macroinvertivore,mon.gran,1
Steve's Gully,Oblique,2015,shallow,1,Nemipteridae,Carnivore,sco.marg,1
Steve's Gully,Oblique,2015,shallow,1,Nemipteridae,Macroinvertivore,sco.bili,2
Steve's Gully,Oblique,2015,shallow,1,Pomacanthidae,Omnivore,cen.bico,4
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Extensive farmer,pom.ward,6
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Indeterminate farmer,pom.adel,9
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Omnivore,neg.mela,2
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Omnivore,pom.ambo,5
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Omnivore,pom.brac,2
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Omnivore,pom.molu,2
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Planktivore,acn.poly,3
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Planktivore,amb.cura,7
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Planktivore,chr.tern,2
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Planktivore,chr.webe,4
Steve's Gully,Oblique,2015,shallow,1,Pomacentridae,Planktivore,pom.lepi,1
Steve's Gully,Oblique,2015,shallow,1,Scaridae,Excavator,chs.sord,9
Steve's Gully,Oblique,2015,shallow,1,Scaridae,Scraper,sca.nigr,3
Steve's Gully,Oblique,2015,shallow,1,Scaridae,Scraper,sca.schl,3
Steve's Gully,Oblique,2015,shallow,1,Serranidae,Carnivore,cep.cyan,1
Steve's Gully,Oblique,2015,shallow,1,Siganidae,Browser,sig.doli,4
Steve's Gully,Oblique,2015,shallow,1,Siganidae,Browser,sig.punc,2
Steve's Gully,Oblique,2015,shallow,2,Acanthuridae,Browser,nas.unic,1
Steve's Gully,Oblique,2015,shallow,2,Acanthuridae,Cropper,aca.ncus,13
Steve's Gully,Oblique,2015,shallow,2,Acanthuridae,Cropper,zeb.scop,5
Steve's Gully,Oblique,2015,shallow,2,Acanthuridae,Grazer,cte.bino,9
Steve's Gully,Oblique,2015,shallow,2,Acanthuridae,Grazer,cte.stri,16
Steve's Gully,Oblique,2015,shallow,2,Balistidae,Macroinvertivore,suf.chry,4
Steve's Gully,Oblique,2015,shallow,2,Balistidae,Omnivore,blp.undu,1
Steve's Gully,Oblique,2015,shallow,2,Carangidae,Planktivore,dec.maca,5
Steve's Gully,Oblique,2015,shallow,2,Chaetodontidae,Facultative corallivore,cha.mela,2
Steve's Gully,Oblique,2015,shallow,2,Chaetodontidae,Obligate corallivore,cha.afas,2
Steve's Gully,Oblique,2015,shallow,2,Chaetodontidae,Obligate corallivore,cha.baro,2
Steve's Gully,Oblique,2015,shallow,2,Chaetodontidae,Omnivore,cha.auri,2
Steve's Gully,Oblique,2015,shallow,2,Chaetodontidae,Omnivore,cha.vaga,2
Steve's Gully,Oblique,2015,shallow,2,Labridae,Carnivore,epb.insi,1
Steve's Gully,Oblique,2015,shallow,2,Labridae,Hunting piscivore,tha.luna,10
Steve's Gully,Oblique,2015,shallow,2,Labridae,Macroinvertivore,che.fasc,2
Steve's Gully,Oblique,2015,shallow,2,Labridae,Macroinvertivore,hem.fasc,2
Steve's Gully,Oblique,2015,shallow,2,Labridae,Macroinvertivore,hem.melt,2
Steve's Gully,Oblique,2015,shallow,2,Labridae,Microinvertivore,hal.mela,4
Steve's Gully,Oblique,2015,shallow,2,Labridae,Microinvertivore,lab.dimi,12
Steve's Gully,Oblique,2015,shallow,2,Labridae,Omnivore,tha.jans,1
Steve's Gully,Oblique,2015,shallow,2,Lethrinidae,Macroinvertivore,mon.gran,1
Steve's Gully,Oblique,2015,shallow,2,Lethrinidae,Macroinvertivore,mon.hete,2
Steve's Gully,Oblique,2015,shallow,2,Mullidae,Macroinvertivore,par.bifa,1
Steve's Gully,Oblique,2015,shallow,2,Mullidae,Macroinvertivore,par.mult,1
Steve's Gully,Oblique,2015,shallow,2,Nemipteridae,Macroinvertivore,sco.bili,2
Steve's Gully,Oblique,2015,shallow,2,Pomacanthidae,Omnivore,cen.bico,8
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Extensive farmer,pgy.lacr,1
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Extensive farmer,pom.ward,6
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Indeterminate farmer,pom.adel,12
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Indeterminate farmer,pom.chry,1
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Omnivore,pom.ambo,3
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Omnivore,pom.brac,14
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Omnivore,pom.molu,8
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Planktivore,acn.poly,1
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Planktivore,amb.cura,4
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Planktivore,amp.akin,1
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Planktivore,chr.alis,1
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Planktivore,chr.tern,15
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Planktivore,chr.webe,15
Steve's Gully,Oblique,2015,shallow,2,Pomacentridae,Planktivore,pom.lepi,12
Steve's Gully,Oblique,2015,shallow,2,Scaridae,Excavator,chs.micr,3
Steve's Gully,Oblique,2015,shallow,2,Scaridae,Excavator,chs.sord,4
Steve's Gully,Oblique,2015,shallow,2,Scaridae,Scraper,sca.cham,1
Steve's Gully,Oblique,2015,shallow,2,Scaridae,Scraper,sca.fren,1
Steve's Gully,Oblique,2015,shallow,2,Scaridae,Scraper,sca.nigr,3
Steve's Gully,Oblique,2015,shallow,2,Scaridae,Scraper,sca.psit,6
Steve's Gully,Oblique,2015,shallow,2,Scaridae,Scraper,sca.schl,9
Steve's Gully,Oblique,2015,shallow,2,Serranidae,Carnivore,cep.argu,1
Steve's Gully,Oblique,2015,shallow,2,Serranidae,Carnivore,cep.cyan,3
Steve's Gully,Oblique,2015,shallow,2,Serranidae,Carnivore,cep.micr,1
Steve's Gully,Oblique,2015,shallow,2,Serranidae,Hunting piscivore,pms.leop,2
Steve's Gully,Oblique,2015,shallow,2,Siganidae,Browser,sig.cora,1
Steve's Gully,Oblique,2015,shallow,2,Siganidae,Browser,sig.doli,2
Steve's Gully,Oblique,2015,shallow,3,Acanthuridae,Browser,nas.unic,1
Steve's Gully,Oblique,2015,shallow,3,Acanthuridae,Cropper,aca.ncus,23
Steve's Gully,Oblique,2015,shallow,3,Acanthuridae,Cropper,zeb.scop,3
Steve's Gully,Oblique,2015,shallow,3,Acanthuridae,Grazer,cte.bino,15
Steve's Gully,Oblique,2015,shallow,3,Acanthuridae,Grazer,cte.stri,20
Steve's Gully,Oblique,2015,shallow,3,Balistidae,Macroinvertivore,suf.chry,4
Steve's Gully,Oblique,2015,shallow,3,Chaetodontidae,Facultative corallivore,cha.mela,1
Steve's Gully,Oblique,2015,shallow,3,Chaetodontidae,Facultative corallivore,cha.ulie,2
Steve's Gully,Oblique,2015,shallow,3,Chaetodontidae,Obligate corallivore,cha.baro,1
Steve's Gully,Oblique,2015,shallow,3,Chaetodontidae,Obligate corallivore,cha.ttus,4
Steve's Gully,Oblique,2015,shallow,3,Chaetodontidae,Obligate corallivore,hen.chry,1
Steve's Gully,Oblique,2015,shallow,3,Chaetodontidae,Omnivore,cha.ephi,2
Steve's Gully,Oblique,2015,shallow,3,Ephippidae,Omnivore,plx.pinn,1
Steve's Gully,Oblique,2015,shallow,3,Labridae,Carnivore,epb.insi,2
Steve's Gully,Oblique,2015,shallow,3,Labridae,Hunting piscivore,tha.luna,13
Steve's Gully,Oblique,2015,shallow,3,Labridae,Macroinvertivore,che.chlo,2
Steve's Gully,Oblique,2015,shallow,3,Labridae,Macroinvertivore,che.fasc,2
Steve's Gully,Oblique,2015,shallow,3,Labridae,Macroinvertivore,cor.batu,4
Steve's Gully,Oblique,2015,shallow,3,Labridae,Macroinvertivore,hal.hort,1
Steve's Gully,Oblique,2015,shallow,3,Labridae,Macroinvertivore,hem.melt,3
Steve's Gully,Oblique,2015,shallow,3,Labridae,Microinvertivore,hal.mela,2
Steve's Gully,Oblique,2015,shallow,3,Labridae,Omnivore,tha.hard,1
Steve's Gully,Oblique,2015,shallow,3,Labridae,Planktivore,ana.geog,1
Steve's Gully,Oblique,2015,shallow,3,Lethrinidae,Carnivore,let.atki,2
Steve's Gully,Oblique,2015,shallow,3,Lethrinidae,Macroinvertivore,mon.hete,2
Steve's Gully,Oblique,2015,shallow,3,Lutjanidae,Carnivore,lut.carp,1
Steve's Gully,Oblique,2015,shallow,3,Lutjanidae,Carnivore,lut.gibb,1
Steve's Gully,Oblique,2015,shallow,3,Mullidae,Macroinvertivore,par.bifa,2
Steve's Gully,Oblique,2015,shallow,3,Mullidae,Macroinvertivore,par.mult,2
Steve's Gully,Oblique,2015,shallow,3,Nemipteridae,Carnivore,sco.marg,4
Steve's Gully,Oblique,2015,shallow,3,Nemipteridae,Macroinvertivore,sco.bili,3
Steve's Gully,Oblique,2015,shallow,3,Pomacanthidae,Omnivore,cen.bico,6
Steve's Gully,Oblique,2015,shallow,3,Pomacanthidae,Omnivore,poc.sexs,4
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Extensive farmer,neg.nigr,1
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Extensive farmer,pom.ward,4
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Indeterminate farmer,pom.adel,7
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Indeterminate farmer,pom.chry,2
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Omnivore,amp.clar,1
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Omnivore,pom.ambo,4
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Omnivore,pom.molu,7
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Planktivore,acn.poly,2
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Planktivore,amb.cura,1
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Planktivore,pom.coel,1
Steve's Gully,Oblique,2015,shallow,3,Pomacentridae,Planktivore,pom.lepi,2
Steve's Gully,Oblique,2015,shallow,3,Scaridae,Excavator,chs.micr,1
Steve's Gully,Oblique,2015,shallow,3,Scaridae,Excavator,chs.sord,14
Steve's Gully,Oblique,2015,shallow,3,Scaridae,Scraper,sca.fren,2
Steve's Gully,Oblique,2015,shallow,3,Scaridae,Scraper,sca.nigr,5
Steve's Gully,Oblique,2015,shallow,3,Scaridae,Scraper,sca.rivu,5
Steve's Gully,Oblique,2015,shallow,3,Scaridae,Scraper,sca.rubr,1
Steve's Gully,Oblique,2015,shallow,3,Scaridae,Scraper,sca.schl,6
Steve's Gully,Oblique,2015,shallow,3,Serranidae,Carnivore,cep.cyan,3
Steve's Gully,Oblique,2015,shallow,3,Siganidae,Browser,sig.cora,2
Steve's Gully,Oblique,2015,shallow,3,Siganidae,Browser,sig.doli,4
Steve's Gully,Oblique,2015,shallow,3,Siganidae,Browser,sig.vulp,2
Washing Machine,Oblique,2011,deep,1,Acanthuridae,Cropper,aca.ncus,6
Washing Machine,Oblique,2011,deep,1,Acanthuridae,Grazer,aca.oliv,1
Washing Machine,Oblique,2011,deep,1,Balistidae,Macroinvertivore,suf.chry,2
Washing Machine,Oblique,2011,deep,1,Caesionidae,Planktivore,cae.cuni,46
Washing Machine,Oblique,2011,deep,1,Chaetodontidae,Facultative corallivore,cha.klei,1
Washing Machine,Oblique,2011,deep,1,Chaetodontidae,Obligate corallivore,cha.ttus,2
Washing Machine,Oblique,2011,deep,1,Labridae,Carnivore,oxy.unif,1
Washing Machine,Oblique,2011,deep,1,Labridae,Hunting piscivore,oxy.diag,1
Washing Machine,Oblique,2011,deep,1,Labridae,Hunting piscivore,tha.luna,9
Washing Machine,Oblique,2011,deep,1,Labridae,Macroinvertivore,cho.fasc,1
Washing Machine,Oblique,2011,deep,1,Labridae,Macroinvertivore,cor.batu,1
Washing Machine,Oblique,2011,deep,1,Labridae,Macroinvertivore,hal.marg,1
Washing Machine,Oblique,2011,deep,1,Labridae,Microinvertivore,gom.vari,2
Washing Machine,Oblique,2011,deep,1,Labridae,Microinvertivore,hal.mela,7
Washing Machine,Oblique,2011,deep,1,Labridae,Omnivore,tha.lute,1
Washing Machine,Oblique,2011,deep,1,Lethrinidae,Macroinvertivore,let.letj,1
Washing Machine,Oblique,2011,deep,1,Lutjanidae,Carnivore,lut.flma,1
Washing Machine,Oblique,2011,deep,1,Mullidae,Macroinvertivore,par.barb,1
Washing Machine,Oblique,2011,deep,1,Mullidae,Macroinvertivore,par.mult,1
Washing Machine,Oblique,2011,deep,1,Nemipteridae,Carnivore,sco.mono,1
Washing Machine,Oblique,2011,deep,1,Nemipteridae,Macroinvertivore,sco.bili,3
Washing Machine,Oblique,2011,deep,1,Pomacanthidae,Cropper,cen.bisp,1
Washing Machine,Oblique,2011,deep,1,Pomacanthidae,Omnivore,cen.bico,6
Washing Machine,Oblique,2011,deep,1,Pomacanthidae,Omnivore,poc.sexs,1
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Indeterminate farmer,pom.adel,2
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Intensive farmer,dis.pers,1
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Omnivore,pom.ambo,59
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Omnivore,pom.brac,29
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Omnivore,pom.molu,42
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Planktivore,acn.poly,1
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Planktivore,chy.roll,10
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Planktivore,das.arua,12
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Planktivore,das.reti,34
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Planktivore,pom.coel,3
Washing Machine,Oblique,2011,deep,1,Pomacentridae,Planktivore,pom.naga,19
Washing Machine,Oblique,2011,deep,1,Scaridae,Excavator,chs.sord,6
Washing Machine,Oblique,2011,deep,1,Scaridae,Scraper,sca.ghob,1
Washing Machine,Oblique,2011,deep,1,Scaridae,Scraper,sca.schl,2
Washing Machine,Oblique,2011,deep,1,Serranidae,Hunting piscivore,pms.leop,2
Washing Machine,Oblique,2011,deep,1,Siganidae,Browser,sig.doli,1
Washing Machine,Oblique,2011,deep,2,Acanthuridae,Browser,nas.unic,1
Washing Machine,Oblique,2011,deep,2,Acanthuridae,Cropper,aca.ncus,3
Washing Machine,Oblique,2011,deep,2,Acanthuridae,Grazer,aca.duss,1
Washing Machine,Oblique,2011,deep,2,Acanthuridae,Grazer,aca.oliv,2
Washing Machine,Oblique,2011,deep,2,Acanthuridae,Grazer,cte.bino,4
Washing Machine,Oblique,2011,deep,2,Balistidae,Macroinvertivore,suf.chry,5
Washing Machine,Oblique,2011,deep,2,Balistidae,Omnivore,blp.undu,1
Washing Machine,Oblique,2011,deep,2,Chaetodontidae,Facultative corallivore,cha.klei,1
Washing Machine,Oblique,2011,deep,2,Chaetodontidae,Obligate corallivore,cha.ttus,2
Washing Machine,Oblique,2011,deep,2,Chaetodontidae,Omnivore,cha.auri,2
Washing Machine,Oblique,2011,deep,2,Chaetodontidae,Omnivore,cha.ephi,2
Washing Machine,Oblique,2011,deep,2,Labridae,Hunting piscivore,tha.luna,7
Washing Machine,Oblique,2011,deep,2,Labridae,Microinvertivore,hal.mela,1
Washing Machine,Oblique,2011,deep,2,Lethrinidae,Macroinvertivore,let.letj,1
Washing Machine,Oblique,2011,deep,2,Lutjanidae,Carnivore,lut.carp,1
Washing Machine,Oblique,2011,deep,2,Mullidae,Macroinvertivore,par.mult,4
Washing Machine,Oblique,2011,deep,2,Nemipteridae,Carnivore,sco.mono,2
Washing Machine,Oblique,2011,deep,2,Nemipteridae,Macroinvertivore,sco.bili,4
Washing Machine,Oblique,2011,deep,2,Pomacanthidae,Omnivore,cen.bico,6
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Indeterminate farmer,pom.adel,3
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Indeterminate farmer,pom.chry,1
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Intensive farmer,dis.pers,5
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Omnivore,pom.ambo,60
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Omnivore,pom.molu,19
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Planktivore,das.arua,24
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Planktivore,das.reti,26
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Planktivore,pom.coel,1
Washing Machine,Oblique,2011,deep,2,Pomacentridae,Planktivore,pom.naga,6
Washing Machine,Oblique,2011,deep,2,Scaridae,Excavator,cet.bico,1
Washing Machine,Oblique,2011,deep,2,Scaridae,Excavator,chs.sord,3
Washing Machine,Oblique,2011,deep,2,Scaridae,Scraper,sca.schl,4
Washing Machine,Oblique,2011,deep,2,Serranidae,Carnivore,epi.macu,1
Washing Machine,Oblique,2011,deep,2,Serranidae,Hunting piscivore,pms.laev,1
Washing Machine,Oblique,2011,deep,2,Siganidae,Browser,sig.doli,2
Washing Machine,Oblique,2011,deep,3,Acanthuridae,Browser,nas.unic,1
Washing Machine,Oblique,2011,deep,3,Acanthuridae,Grazer,aca.bloc,10
Washing Machine,Oblique,2011,deep,3,Acanthuridae,Grazer,aca.oliv,2
Washing Machine,Oblique,2011,deep,3,Balistidae,Macroinvertivore,suf.chry,2
Washing Machine,Oblique,2011,deep,3,Caesionidae,Planktivore,cae.cuni,17
Washing Machine,Oblique,2011,deep,3,Chaetodontidae,Facultative corallivore,cha.klei,1
Washing Machine,Oblique,2011,deep,3,Chaetodontidae,Obligate corallivore,cha.tlis,1
Washing Machine,Oblique,2011,deep,3,Chaetodontidae,Omnivore,cha.auri,2
Washing Machine,Oblique,2011,deep,3,Labridae,Hunting piscivore,tha.luna,2
Washing Machine,Oblique,2011,deep,3,Labridae,Macroinvertivore,che.fasc,1
Washing Machine,Oblique,2011,deep,3,Labridae,Macroinvertivore,hem.melt,1
Washing Machine,Oblique,2011,deep,3,Labridae,Microinvertivore,hal.mela,9
Washing Machine,Oblique,2011,deep,3,Labridae,Microinvertivore,lab.dimi,4
Washing Machine,Oblique,2011,deep,3,Labridae,Omnivore,tha.lute,1
Washing Machine,Oblique,2011,deep,3,Mullidae,Macroinvertivore,par.mult,1
Washing Machine,Oblique,2011,deep,3,Nemipteridae,Carnivore,sco.mono,1
Washing Machine,Oblique,2011,deep,3,Nemipteridae,Macroinvertivore,sco.bili,1
Washing Machine,Oblique,2011,deep,3,Pomacanthidae,Omnivore,cen.bico,2
Washing Machine,Oblique,2011,deep,3,Pomacentridae,Intensive farmer,dis.pers,1
Washing Machine,Oblique,2011,deep,3,Pomacentridae,Omnivore,pom.ambo,48
Washing Machine,Oblique,2011,deep,3,Pomacentridae,Omnivore,pom.brac,10
Washing Machine,Oblique,2011,deep,3,Pomacentridae,Omnivore,pom.molu,30
Washing Machine,Oblique,2011,deep,3,Pomacentridae,Planktivore,das.arua,7
Washing Machine,Oblique,2011,deep,3,Pomacentridae,Planktivore,das.reti,7
Washing Machine,Oblique,2011,deep,3,Pomacentridae,Planktivore,pom.naga,7
Washing Machine,Oblique,2011,deep,3,Scaridae,Scraper,sca.ghob,1
Washing Machine,Oblique,2011,deep,3,Scaridae,Scraper,sca.rivu,7
Washing Machine,Oblique,2011,deep,3,Serranidae,Carnivore,cep.argu,2
Washing Machine,Oblique,2011,deep,3,Serranidae,Carnivore,epi.macu,1
Washing Machine,Oblique,2011,deep,3,Serranidae,Hunting piscivore,pms.leop,2
Washing Machine,Oblique,2011,deep,3,Serranidae,Hunting piscivore,var.lout,1
Washing Machine,Oblique,2011,deep,3,Siganidae,Browser,sig.doli,1
Washing Machine,Oblique,2011,shallow,1,Acanthuridae,Browser,nas.unic,2
Washing Machine,Oblique,2011,shallow,1,Acanthuridae,Cropper,aca.ncus,10
Washing Machine,Oblique,2011,shallow,1,Acanthuridae,Grazer,cte.bino,3
Washing Machine,Oblique,2011,shallow,1,Acanthuridae,Grazer,cte.stri,7
Washing Machine,Oblique,2011,shallow,1,Balistidae,Macroinvertivore,suf.chry,1
Washing Machine,Oblique,2011,shallow,1,Chaetodontidae,Facultative corallivore,cha.pelw,1
Washing Machine,Oblique,2011,shallow,1,Chaetodontidae,Obligate corallivore,cha.baro,6
